3	64054	喝
3	21933	喭
3	21966	嗎
3	64055	嘆
3	22024	嘈
3	22030	嘎
3	22075	嘻
3	22089	噉
3	22134	噶
3	22118	噦
3	64056	器
3	22127	噯
3	22129	噱
3	22130	噲
3	22169	嚙
3	22174	嚞
3	22185	嚩
3	22188	嚬
3	22195	嚳
3	22217	囉
3	22218	囊
3	22282	圊
3	135741	𡈽
3	22305	圡
3	22319	圯
3	22323	圳
3	22324	圴
3	22384	坰
3	22391	坷
3	22396	坼
3	22428	垜
3	64015	﨏
3	135963	𡌛
3	22456	垸
3	22471	埇
3	22472	埈
3	22479	埏
3	22500	埤
3	22509	埭
3	22517	埵
3	22518	埶
3	22527	埿
3	22537	堉
3	64016	塚
3	22625	塡
3	22628	塤
3	64057	塀
3	22652	塼
3	22665	墉
3	22686	增
3	64058	墨
3	22697	墩
3	136302	𡑮
3	22738	壒
3	22734	壎
3	22740	壔
3	22746	壚
3	22752	壠
3	22761	壩
3	22796	夌
3	34369	虁
3	22877	奝
3	22893	奭
3	22923	妋
3	22930	妒
3	22948	妤
3	22979	姃
3	22994	姒
3	23005	姝
3	23059	娓
3	23075	娣
3	23143	婧
3	23149	婭
3	23159	婷
3	23166	婾
3	23172	媄
3	23198	媞
3	23207	媧
3	23236	嫄
3	137405	𡢽
3	23321	嬙
3	23333	嬥
3	21085	剝
3	20124	亜
3	21782	唖
3	23043	娃
3	38463	阿
3	21696	哀
3	24859	愛
3	25384	挨
3	23030	姶
3	36898	逢
3	33909	葵
3	33564	茜
3	31312	穐
3	24746	悪
3	25569	握
3	28197	渥
3	26093	旭
3	33894	葦
3	33446	芦
3	39925	鯵
3	26771	梓
3	22311	圧
3	26017	斡
3	25201	扱
3	23451	宛
3	22992	姐
3	34427	虻
3	39156	飴
3	32098	絢
3	32190	綾
3	39822	鮎
3	25110	或
3	31903	粟
3	34999	袷
3	23433	安
3	24245	庵
3	25353	按
3	26263	暗
3	26696	案
3	38343	闇
3	38797	鞍
3	26447	杏
3	20197	以
3	20234	伊
3	20301	位
3	20381	依
3	20553	偉
3	22258	囲
3	22839	夷
3	22996	委
3	23041	威
3	23561	尉
3	24799	惟
3	24847	意
3	24944	慰
3	26131	易
3	26885	椅
3	28858	為
3	30031	畏
3	30064	異
3	31227	移
3	32173	維
3	32239	緯
3	32963	胃
3	33806	萎
3	34915	衣
3	35586	謂
3	36949	違
3	36986	遺
3	21307	医
3	20117	井
3	20133	亥
3	22495	域
3	32946	育
3	37057	郁
3	30959	磯
3	19968	一
3	22769	壱
3	28322	溢
3	36920	逸
3	31282	稲
3	33576	茨
3	33419	芋
3	39983	鰯
3	20801	允
3	21360	印
3	21693	咽
3	21729	員
3	22240	因
3	23035	姻
3	24341	引
3	39154	飲
3	28139	淫
3	32996	胤
3	34093	蔭
3	38498	院
3	38512	陰
3	38560	隠
3	38907	韻
3	21515	吋
3	21491	右
3	23431	宇
3	28879	烏
3	32701	羽
3	36802	迂
3	38632	雨
3	21359	卯
3	40284	鵜
3	31418	窺
3	19985	丑
3	30867	碓
3	33276	臼
3	28198	渦
3	22040	嘘
3	21764	唄
3	27421	欝
3	34074	蔚
3	39995	鰻
3	23013	姥
3	21417	厩
3	28006	浦
3	29916	瓜
3	38287	閏
3	22082	噂
3	20113	云
3	36939	運
3	38642	雲
3	33615	荏
3	39180	餌
3	21473	叡
3	21942	営
3	23344	嬰
3	24433	影
3	26144	映
3	26355	曳
3	26628	栄
3	27704	永
3	27891	泳
3	27945	洩
3	29787	瑛
3	30408	盈
3	31310	穎
3	38964	頴
3	33521	英
3	34907	衛
3	35424	詠
3	37613	鋭
3	28082	液
3	30123	疫
3	30410	益
3	39365	駅
3	24742	悦
3	35585	謁
3	36234	越
3	38322	閲
3	27022	榎
3	21421	厭
3	20870	円
3	22290	園
3	22576	堰
3	22852	奄
3	23476	宴
3	24310	延
3	24616	怨
3	25513	掩
3	25588	援
3	27839	沿
3	28436	演
3	28814	炎
3	28948	焔
3	29017	煙
3	29141	燕
3	29503	猿
3	32257	縁
3	33398	艶
3	33489	苑
3	34199	薗
3	36960	遠
3	37467	鉛
3	40219	鴛
3	22633	塩
3	26044	於
3	27738	汚
3	29989	甥
3	20985	凹
3	22830	央
3	22885	奥
3	24448	往
3	24540	応
3	25276	押
3	26106	旺
3	27178	横
3	27431	欧
3	27572	殴
3	29579	王
3	32705	翁
3	35158	襖
3	40236	鴬
3	40206	鴎
3	40644	黄
3	23713	岡
3	27798	沖
3	33659	荻
3	20740	億
3	23627	屋
3	25014	憶
3	33222	臆
3	26742	桶
3	29281	牡
3	20057	乙
3	20474	俺
3	21368	卸
3	24681	恩
3	28201	温
3	31311	穏
3	38899	音
3	19979	下
3	21270	化
3	20206	仮
3	20309	何
3	20285	伽
3	20385	価
3	20339	佳
3	21152	加
3	21487	可
3	22025	嘉
3	22799	夏
3	23233	嫁
3	23478	家
3	23521	寡
3	31185	科
3	26247	暇
3	26524	果
3	26550	架
3	27468	歌
3	27827	河
3	28779	火
3	29634	珂
3	31117	禍
3	31166	禾
3	31292	稼
3	31623	箇
3	33457	花
3	33499	苛
3	33540	茄
3	33655	荷
3	33775	華
3	33747	菓
3	34662	蝦
3	35506	課
3	22057	嘩
3	36008	貨
3	36838	迦
3	36942	過
3	38686	霞
3	34442	蚊
3	20420	俄
3	23784	峨
3	25105	我
3	29273	牙
3	30011	画
3	33253	臥
3	33469	芽
3	34558	蛾
3	36032	賀
3	38597	雅
3	39187	餓
3	39381	駕
3	20171	介
3	20250	会
3	35299	解
3	22238	回
3	22602	塊
3	22730	壊
3	24315	廻
3	24555	快
3	24618	怪
3	24724	悔
3	24674	恢
3	25040	懐
3	25106	戒
3	25296	拐
3	25913	改
3	39745	魁
3	26214	晦
3	26800	械
3	28023	海
3	28784	灰
3	30028	界
3	30342	皆
3	32117	絵
3	33445	芥
3	34809	蟹
3	38283	開
3	38542	階
3	35997	貝
3	20977	凱
3	21182	劾
3	22806	外
3	21683	咳
3	23475	害
3	23830	崖
3	24936	慨
3	27010	概
3	28079	涯
3	30861	碍
3	33995	蓋
3	34903	街
3	35442	該
3	37799	鎧
3	39608	骸
3	28012	浬
3	39336	馨
3	34521	蛙
3	22435	垣
3	26623	柿
3	34510	蛎
3	37390	鈎
3	21123	劃
3	22151	嚇
3	21508	各
3	24275	廓
3	25313	拡
3	25785	撹
3	26684	格
3	26680	核
3	27579	殻
3	29554	獲
3	30906	確
3	31339	穫
3	35226	覚
3	35282	角
3	36203	赫
3	36611	較
3	37101	郭
3	38307	閣
3	38548	隔
3	38761	革
3	23398	学
3	23731	岳
3	27005	楽
3	38989	額
3	38990	顎
3	25499	掛
3	31520	笠
3	27179	樫
3	27263	橿
3	26806	梶
3	39949	鰍
3	28511	潟
3	21106	割
3	21917	喝
3	24688	恰
3	25324	括
3	27963	活
3	28167	渇
3	28369	滑
3	33883	葛
3	35088	褐
3	36676	轄
3	19988	且
3	39993	鰹
3	21494	叶
3	26907	椛
3	27194	樺
3	38788	鞄
3	26666	株
3	20828	兜
3	31427	竃
3	33970	蒲
3	37340	釜
3	37772	鎌
3	22107	噛
3	40232	鴨
3	26658	栢
3	33541	茅
3	33841	萱
3	31909	粥
3	21000	刈
3	33477	苅
3	29926	瓦
3	20094	乾
3	20355	侃
3	20896	冠
3	23506	寒
3	21002	刊
3	21208	勘
3	21223	勧
3	24059	巻
3	21914	喚
3	22570	堪
3	23014	姦
3	23436	完
3	23448	官
3	23515	寛
3	24178	干
3	24185	幹
3	24739	患
3	24863	感
3	24931	慣
3	25022	憾
3	25563	換
3	25954	敢
3	26577	柑
3	26707	桓
3	26874	棺
3	27454	款
3	27475	歓
3	27735	汗
3	28450	漢
3	28567	澗
3	28485	潅
3	29872	環
3	29976	甘
3	30435	監
3	30475	看
3	31487	竿
3	31649	管
3	31777	簡
3	32233	緩
3	32566	缶
3	32752	翰
3	32925	肝
3	33382	艦
3	33694	莞
3	35251	観
3	35532	諌
3	36011	貫
3	36996	還
3	37969	鑑
3	38291	間
3	38289	閑
3	38306	関
3	38501	陥
3	38867	韓
3	39208	館
3	33304	舘
3	20024	丸
3	21547	含
3	23736	岸
3	24012	巌
3	29609	玩
3	30284	癌
3	30524	眼
3	23721	岩
3	32747	翫
3	36107	贋
3	38593	雁
3	38929	頑
3	38996	顔
3	39000	願
3	20225	企
3	20238	伎
3	21361	危
3	21916	喜
3	22120	器
3	22522	基
3	22855	奇
3	23305	嬉
3	23492	寄
3	23696	岐
3	24076	希
3	24190	幾
3	24524	忌
3	25582	揮
3	26426	机
3	26071	旗
3	26082	既
3	26399	期
3	26827	棋
3	26820	棄
3	27231	機
3	24112	帰
3	27589	毅
3	27671	気
3	27773	汽
3	30079	畿
3	31048	祈
3	23395	季
3	31232	稀
3	32000	紀
3	24509	徽
3	35215	規
3	35352	記
3	36020	貴
3	36215	起
3	36556	軌
3	36637	輝
3	39138	飢
3	39438	騎
3	39740	鬼
3	20096	亀
3	20605	偽
3	20736	儀
3	22931	妓
3	23452	宜
3	25135	戯
3	25216	技
3	25836	擬
3	27450	欺
3	29344	犠
3	30097	疑
3	31047	祇
3	32681	義
3	34811	蟻
3	35516	誼
3	35696	議
3	25516	掬
3	33738	菊
3	38816	鞠
3	21513	吉
3	21507	吃
3	21931	喫
3	26708	桔
3	27224	橘
3	35440	詰
3	30759	砧
3	26485	杵
3	40653	黍
3	21364	却
3	23458	客
3	33050	脚
3	34384	虐
3	36870	逆
3	19992	丘
3	20037	久
3	20167	仇
3	20241	休
3	21450	及
3	21560	吸
3	23470	宮
3	24339	弓
3	24613	急
3	25937	救
3	26429	朽
3	27714	求
3	27762	汲
3	27875	泣
3	28792	灸
3	29699	球
3	31350	究
3	31406	窮
3	31496	笈
3	32026	級
3	31998	糾
3	32102	給
3	26087	旧
3	29275	牛
3	21435	去
3	23621	居
3	24040	巨
3	25298	拒
3	25312	拠
3	25369	挙
3	28192	渠
3	34394	虚
3	35377	許
3	36317	距
3	37624	鋸
3	28417	漁
3	31142	禦
3	39770	魚
3	20136	亨
3	20139	享
3	20140	京
3	20379	供
3	20384	侠
3	20689	僑
3	20807	兇
3	31478	競
3	20849	共
3	20982	凶
3	21332	協
3	21281	匡
3	21375	卿
3	21483	叫
3	21932	喬
3	22659	境
3	23777	峡
3	24375	強
3	24394	彊
3	24623	怯
3	24656	恐
3	24685	恭
3	25375	挟
3	25945	教
3	27211	橋
3	27841	況
3	29378	狂
3	29421	狭
3	30703	矯
3	33016	胸
3	33029	脅
3	33288	興
3	34126	蕎
3	37111	郷
3	37857	鏡
3	38911	響
3	39255	饗
3	39514	驚
3	20208	仰
3	20957	凝
3	23597	尭
3	26241	暁
3	26989	業
3	23616	局
3	26354	曲
3	26997	極
3	29577	玉
3	26704	桐
3	31873	粁
3	20677	僅
3	21220	勤
3	22343	均
3	24062	巾
3	37670	錦
3	26020	斤
3	27427	欣
3	27453	欽
3	29748	琴
3	31105	禁
3	31165	禽
3	31563	筋
3	32202	緊
3	33465	芹
3	33740	菌
3	34943	衿
3	35167	襟
3	35641	謹
3	36817	近
3	37329	金
3	21535	吟
3	37504	銀
3	20061	九
3	20534	倶
3	21477	句
3	21306	区
3	29399	狗
3	29590	玖
3	30697	矩
3	33510	苦
3	36527	躯
3	39366	駆
3	39368	駈
3	39378	駒
3	20855	具
3	24858	愚
3	34398	虞
3	21936	喰
3	31354	空
3	20598	偶
3	23507	寓
3	36935	遇
3	38533	隅
3	20018	串
3	27355	櫛
3	37351	釧
3	23633	屑
3	23624	屈
3	25496	掘
3	31391	窟
3	27795	沓
3	38772	靴
3	36705	轡
3	31402	窪
3	29066	熊
3	38536	隈
3	31874	粂
3	26647	栗
3	32368	繰
3	26705	桑
3	37740	鍬
3	21234	勲
3	21531	君
3	34219	薫
3	35347	訓
3	32676	群
3	36557	軍
3	37089	郡
3	21350	卦
3	34952	袈
3	31041	祁
3	20418	係
3	20670	傾
3	21009	刑
3	20804	兄
3	21843	啓
3	22317	圭
3	29674	珪
3	22411	型
3	22865	契
3	24418	形
3	24452	径
3	24693	恵
3	24950	慶
3	24935	慧
3	25001	憩
3	25522	掲
3	25658	携
3	25964	敬
3	26223	景
3	26690	桂
3	28179	渓
3	30054	畦
3	31293	稽
3	31995	系
3	32076	経
3	32153	継
3	32331	繋
3	32619	罫
3	33550	茎
3	33610	荊
3	34509	蛍
3	35336	計
3	35427	詣
3	35686	警
3	36605	軽
3	38938	頚
3	40335	鶏
3	33464	芸
3	36814	迎
3	39912	鯨
3	21127	劇
3	25119	戟
3	25731	撃
3	28608	激
3	38553	隙
3	26689	桁
3	20625	傑
3	27424	欠
3	27770	決
3	28500	潔
3	31348	穴
3	32080	結
3	34880	血
3	35363	訣
3	26376	月
3	20214	件
3	20537	倹
3	20518	倦
3	20581	健
3	20860	兼
3	21048	券
3	21091	剣
3	21927	喧
3	22287	圏
3	22533	堅
3	23244	嫌
3	24314	建
3	25010	憲
3	25080	懸
3	25331	拳
3	25458	捲
3	26908	検
3	27177	権
3	29309	牽
3	29356	犬
3	29486	献
3	30740	研
3	30831	硯
3	32121	絹
3	30476	県
3	32937	肩
3	35211	見
3	35609	謙
3	36066	賢
3	36562	軒
3	36963	遣
3	37749	鍵
3	38522	険
3	38997	顕
3	39443	験
3	40568	鹸
3	20803	元
3	21407	原
3	21427	厳
3	24187	幻
3	24358	弦
3	28187	減
3	28304	源
3	29572	玄
3	29694	現
3	32067	絃
3	33335	舷
3	35328	言
3	35578	諺
3	38480	限
3	20046	乎
3	20491	個
3	21476	古
3	21628	呼
3	22266	固
3	22993	姑
3	23396	孤
3	24049	己
3	24235	庫
3	24359	弧
3	25144	戸
3	25925	故
3	26543	枯
3	28246	湖
3	29392	狐
3	31946	糊
3	34996	袴
3	32929	股
3	32993	胡
3	33776	菰
3	34382	虎
3	35463	誇
3	36328	跨
3	37431	鈷
3	38599	雇
3	39015	顧
3	40723	鼓
3	20116	五
3	20114	互
3	20237	伍
3	21320	午
3	21577	呉
3	21566	吾
3	23087	娯
3	24460	後
3	24481	御
3	24735	悟
3	26791	梧
3	27278	檎
3	29786	瑚
3	30849	碁
3	35486	語
3	35492	誤
3	35703	護
3	37264	醐
3	20062	乞
3	39881	鯉
3	20132	交
3	20348	佼
3	20399	侯
3	20505	候
3	20502	倖
3	20809	光
3	20844	公
3	21151	功
